Product ID,Title,Vendor,Created At,Updated At,Variant ID,Variant Title,Variant Price,Image URL,Region,Variety,Elevation,Processing,Roast profile,Flavour notes,Acidity
8197732696316,ChestNuts! Bold Blend (Roaster's Special),Cowpresso Coffee Roasters Singapore,2023-11-17,2025-01-14,44791229841660,250 Gram Parcel / Whole beans,19.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/Chestnuts_Bold.png?v=1726132888,,"Yellow Bourbon, Catimor, Catuai, Mundo Novo",,Washed and Natural,Medium - Dark,Dark chocolate. Roasted Chestnuts. Dried Raisins.,Balanced
8197732696316,ChestNuts! Bold Blend (Roaster's Special),Cowpresso Coffee Roasters Singapore,2023-11-17,2025-01-14,44791229874428,250 Gram Parcel / Pourover (Medium Grind),19.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/Chestnuts_Bold.png?v=1726132888,,"Yellow Bourbon, Catimor, Catuai, Mundo Novo",,Washed and Natural,Medium - Dark,Dark chocolate. Roasted Chestnuts. Dried Raisins.,Balanced
8197732696316,ChestNuts! Bold Blend (Roaster's Special),Cowpresso Coffee Roasters Singapore,2023-11-17,2025-01-14,44791229907196,250 Gram Parcel / Cold brew (Coarse Grind),19.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/Chestnuts_Bold.png?v=1726132888,,"Yellow Bourbon, Catimor, Catuai, Mundo Novo",,Washed and Natural,Medium - Dark,Dark chocolate. Roasted Chestnuts. Dried Raisins.,Balanced
8197732696316,ChestNuts! Bold Blend (Roaster's Special),Cowpresso Coffee Roasters Singapore,2023-11-17,2025-01-14,44791229939964,250 Gram Parcel / Other grind size (Please state in at Cart page),19.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/Chestnuts_Bold.png?v=1726132888,,"Yellow Bourbon, Catimor, Catuai, Mundo Novo",,Washed and Natural,Medium - Dark,Dark chocolate. Roasted Chestnuts. Dried Raisins.,Balanced
8197732696316,ChestNuts! Bold Blend (Roaster's Special),Cowpresso Coffee Roasters Singapore,2023-11-17,2025-01-14,44791229972732,500g (250g x 2 bags) Parcel / Whole beans,36.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/Chestnuts_Bold.png?v=1726132888,,"Yellow Bourbon, Catimor, Catuai, Mundo Novo",,Washed and Natural,Medium - Dark,Dark chocolate. Roasted Chestnuts. Dried Raisins.,Balanced
8197732696316,ChestNuts! Bold Blend (Roaster's Special),Cowpresso Coffee Roasters Singapore,2023-11-17,2025-01-14,44791230005500,500g (250g x 2 bags) Parcel / Pourover (Medium Grind),36.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/Chestnuts_Bold.png?v=1726132888,,"Yellow Bourbon, Catimor, Catuai, Mundo Novo",,Washed and Natural,Medium - Dark,Dark chocolate. Roasted Chestnuts. Dried Raisins.,Balanced
8197732696316,ChestNuts! Bold Blend (Roaster's Special),Cowpresso Coffee Roasters Singapore,2023-11-17,2025-01-14,44791230038268,500g (250g x 2 bags) Parcel / Cold brew (Coarse Grind),36.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/Chestnuts_Bold.png?v=1726132888,,"Yellow Bourbon, Catimor, Catuai, Mundo Novo",,Washed and Natural,Medium - Dark,Dark chocolate. Roasted Chestnuts. Dried Raisins.,Balanced
8197732696316,ChestNuts! Bold Blend (Roaster's Special),Cowpresso Coffee Roasters Singapore,2023-11-17,2025-01-14,44791230071036,500g (250g x 2 bags) Parcel / Other grind size (Please state in at Cart page),36.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/Chestnuts_Bold.png?v=1726132888,,"Yellow Bourbon, Catimor, Catuai, Mundo Novo",,Washed and Natural,Medium - Dark,Dark chocolate. Roasted Chestnuts. Dried Raisins.,Balanced
8197732696316,ChestNuts! Bold Blend (Roaster's Special),Cowpresso Coffee Roasters Singapore,2023-11-17,2025-01-14,44791230103804,1000 Gram Parcel / Whole beans,57.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/Chestnuts_Bold.png?v=1726132888,,"Yellow Bourbon, Catimor, Catuai, Mundo Novo",,Washed and Natural,Medium - Dark,Dark chocolate. Roasted Chestnuts. Dried Raisins.,Balanced
8197732696316,ChestNuts! Bold Blend (Roaster's Special),Cowpresso Coffee Roasters Singapore,2023-11-17,2025-01-14,44791230136572,1000 Gram Parcel / Pourover (Medium Grind),57.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/Chestnuts_Bold.png?v=1726132888,,"Yellow Bourbon, Catimor, Catuai, Mundo Novo",,Washed and Natural,Medium - Dark,Dark chocolate. Roasted Chestnuts. Dried Raisins.,Balanced
